Length,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,label
20.0,1772.92,-0.01,-5.640412426956659e-06,6.5,9.5,0.0,103.5,0.0975,0.6,0
15.0,1543.8,1.836,0.001189273221919938,10.59765625,60.61333333333333,0.0,98.0,1.646,0.4666666666666667,0
15.0,1610.91,1.988,0.0012340850823447617,10.44140625,4.41333333333333,0.06666666666666667,65.33333333333333,1.026,0.4666666666666667,0
15.0,1756.11,2.989,0.0017020573882046113,11.84130859375,45.06,0.06666666666666667,143.33333333333334,2.374,0.5333333333333333,0
15.0,1442.55,1.99,0.001379501577068386,13.55078125,-7.646666666666666,0.06666666666666667,40.0,1.206666666666667,0.4,1
12.0,1491.65,-0.011,-7.374384071330405e-06,6.9375,75.45,0.08333333333333333,64.99999999999999,3.5591666666666666,0.16666666666666666,0
15.0,1821.03,1.029,0.0005650648259501491,9.650390625,-10.15333333333333,0.2,39.333333333333336,1.2546666666666666,0.26666666666666666,1
10.0,1056.27,1.989,0.0018830412678576501,11.400390625,9.0,0.0,146.0,1.193,0.6,1
15.0,1419.67,0.99,0.0006973451576774884,12.25,5.193333333333335,0.06666666666666667,149.33333333333331,-1.506,0.6,0
15.0,1700.94,2.989,0.0017572636306983195,11.392578125,13.779999999999996,0.0,84.66666666666666,3.61,0.3333333333333333,0
13.0,1324.54,1.99,0.001502408383287783,12.1005859375,33.53846153846154,0.0,127.6923076923077,1.3892307692307697,0.5384615384615384,1
15.0,1517.83,3.031,0.0019969298274510323,13.55859375,47.70666666666666,0.06666666666666667,104.0,-0.14800000000000005,0.4,0
15.0,1592.87,1.99,0.0012493172700848156,12.1005859375,37.16666666666667,0.0,65.33333333333333,1.8046666666666664,0.3333333333333333,0
8.0,887.99,0.99,0.0011148774197907634,10.7421875,-5.225,0.125,61.25,1.6700000000000002,0.25,1
10.0,1103.23,-0.01,-9.064293030465088e-06,6.8125,116.14,0.0,117.0,2.3299999999999996,0.4,0
20.0,2114.33,1.99,0.0009411965019651615,11.80078125,83.91,0.0,93.0,2.9665,0.35,0
20.0,1904.1399999999999,0.988,0.0005188694108626467,9.7353515625,45.7,0.1,78.5,-0.09149999999999989,0.45,1
10.0,1145.29,-2.01,-0.0017550140139178721,3.7099609375,-22.060000000000002,0.0,97.0,2.508,0.4,1
8.0,875.89,-3.009,-0.0034353628880338855,3.32177734375,22.212500000000006,0.0,97.5,3.0949999999999998,0.25,0
20.0,2056.46,-0.012,-5.835270318897523e-06,6.625,13.99,0.05,175.0,-0.9274999999999999,0.6,1
11.0,1187.3899999999999,0.99,0.0008337614431652617,9.83984375,-14.063636363636363,0.0,106.36363636363637,1.2027272727272729,0.36363636363636365,1
8.0,857.04,-0.01,-1.166806683468683e-05,6.5,32.825,0.0,133.75,-0.22499999999999998,0.625,0
15.0,1727.03,3.989,0.0023097456326757497,12.41162109375,-9.566666666666666,0.06666666666666667,104.0,2.6793333333333336,0.4,0
15.0,1554.67,-0.967,-0.0006219969511214598,5.2626953125,32.07333333333333,0.06666666666666667,65.33333333333333,0.8366666666666666,0.26666666666666666,1
10.0,1207.34,-1.011,-0.0008373780376695877,4.322265625,60.86,0.1,127.0,2.423,0.4,1
15.0,1729.81,0.03,1.734294517895029e-05,7.671875,26.78,0.2,26.0,2.7920000000000003,0.2,1
15.0,1634.8799999999999,0.99,0.0006055490311215503,10.013671875,77.14666666666668,0.0,91.33333333333333,1.96,0.3333333333333333,0
15.0,1746.96,-2.01,-0.001150570133260063,4.04345703125,44.13999999999999,0.13333333333333333,103.33333333333333,1.2806666666666664,0.4,0
20.0,1690.73,-0.01,-5.914604933963436e-06,6.75,19.209999999999997,0.0,25.0,0.8524999999999998,0.25,1
8.0,603.63,0.99,0.0016400775309378262,12.25,-1.8625000000000003,0.0,61.25,-0.46,0.375,1
15.0,1687.9,-0.01,-5.924521594881213e-06,6.75,-23.979999999999997,0.26666666666666666,58.666666666666664,-0.088,0.4666666666666667,1
8.0,1012.17,0.988,0.0009761206121501329,9.650390625,23.400000000000002,0.25,72.5,1.19375,0.375,1
13.0,1479.82,1.989,0.0013440823883985892,10.421875,40.738461538461536,0.0,150.0,1.0223076923076924,0.46153846153846156,1
8.0,873.96,-0.01,-1.1442171266419515e-05,6.6875,-9.837499999999999,0.0,97.5,2.6787500000000004,0.375,1
17.0,1964.33,4.988,0.002539288205138648,12.1787109375,60.58823529411765,0.0,62.94117647058823,3.4264705882352935,0.17647058823529413,1
10.0,1111.34,0.99,0.0008908164918026887,10.7421875,110.72000000000001,0.1,127.0,0.12499999999999982,0.6,0
10.0,1116.19,-1.009,-0.0009039679624436699,4.322265625,9.0,0.1,69.0,2.365,0.5,0
15.0,1783.07,2.032,0.0011396075308316555,12.1005859375,22.173333333333336,0.06666666666666667,91.33333333333333,2.2926666666666664,0.5333333333333333,0
15.0,1787.9,0.115,6.432127076458414e-05,7.9453125,-5.713333333333333,0.06666666666666667,52.0,3.873333333333333,0.26666666666666666,0
10.0,975.15,0.99,0.0010152284263959391,12.25,9.0,0.1,147.0,-1.407,0.7,1
15.0,1590.78,-0.011,-6.914846804712153e-06,6.875,47.85333333333333,0.06666666666666667,98.0,1.0733333333333335,0.4666666666666667,0
15.0,1484.66,-1.009,-0.0006796168819797124,4.17236328125,-1.9866666666666668,0.0,136.66666666666666,0.8279999999999998,0.5333333333333333,0
15.0,1560.61,0.988,0.0006330857805601656,9.740234375,-10.106666666666666,0.13333333333333333,0.0,2.1126666666666662,0.13333333333333333,1
15.0,1759.97,0.988,0.0005613732052250891,9.5810546875,10.546666666666663,0.06666666666666667,52.0,3.2999999999999994,0.13333333333333333,1
20.0,2085.5,0.99,0.00047470630544233996,12.25,53.33000000000001,0.1,121.5,-1.2775,0.4,0
11.0,1213.3899999999999,0.989,0.0008150718235686795,9.83984375,-6.345454545454546,0.0,114.54545454545453,2.0672727272727274,0.36363636363636365,1
20.0,1981.1399999999999,-1.968,-0.0009933674551016083,4.1630859375,54.690000000000005,0.0,107.5,0.8705000000000002,0.5,1
15.0,1463.6,-0.012,-8.198961464881116e-06,6.75,19.333333333333336,0.13333333333333333,72.0,-0.1913333333333334,0.4666666666666667,0
15.0,1720.96,1.99,0.001156331349944217,11.80078125,64.30666666666667,0.06666666666666667,58.666666666666664,3.576666666666666,0.3333333333333333,0
50.0,4936.580000000001,0.834,0.00016894287138059138,8.6923828125,31.586,0.02,87.6,0.5999999999999998,0.4,1
15.0,1365.5,0.99,0.0007250091541559868,12.25,43.239999999999995,0.06666666666666667,72.0,-0.0926666666666667,0.4,1
8.0,740.81,0.99,0.0013363750489329249,12.25,18.6125,0.0,48.75,0.7274999999999999,0.25,1
15.0,1686.79,-0.01,-5.928420253854956e-06,6.8125,50.67333333333333,0.13333333333333333,19.333333333333332,2.4653333333333336,0.06666666666666667,0
15.0,1697.99,3.989,0.0023492482287881555,12.1552734375,-8.446666666666665,0.0,97.33333333333333,3.0866666666666664,0.26666666666666666,0
10.0,1090.24,0.99,0.0009080569415908424,10.7421875,19.770000000000003,0.1,98.0,1.3570000000000002,0.6,0
15.0,1511.82,2.99,0.0019777486737839163,13.70703125,10.853333333333333,0.0,156.0,0.3966666666666666,0.5333333333333333,1
8.0,846.01,-1.164,-0.0013758702615808323,3.9296875,-20.65,0.0,170.0,-0.57625,0.625,0
15.0,1671.86,-0.012,-7.177634490926275e-06,6.75,28.16,0.06666666666666667,91.33333333333333,2.626,0.3333333333333333,0
16.0,1538.72,1.031,0.0006700374337111365,12.25,6.475,0.0,116.25,0.16437499999999994,0.5,1
14.0,1227.29,0.99,0.0008066553137400288,10.025390625,63.08571428571429,0.0,7.142857142857142,1.397142857142857,0.07142857142857142,1
15.0,1261.31,0.99,0.0007848982407179838,12.25,23.69333333333333,0.0,72.0,0.5233333333333333,0.3333333333333333,1
10.0,1034.26,1.99,0.0019240809854388645,13.55078125,58.29,0.0,146.0,0.08900000000000005,0.5,0
14.0,1575.6399999999999,-3.009,-0.0019097001853215201,3.32177734375,6.242857142857145,0.07142857142857142,97.14285714285714,2.216428571428571,0.2857142857142857,0
14.0,1533.65,-0.972,-0.0006337821536856518,5.173828125,65.27857142857142,0.14285714285714285,83.57142857142856,0.9249999999999999,0.35714285714285715,0
8.0,911.1,3.836,0.004210295247503018,12.39990234375,128.5,0.0,12.5,5.09125,0.25,1
15.0,1535.82,0.878,0.0005716815772681695,8.76171875,-0.6866666666666662,0.0,142.66666666666669,0.07000000000000023,0.5333333333333333,0
10.0,1157.29,2.99,0.0025836220826240615,12.39990234375,3.740000000000001,0.0,29.0,5.621,0.1,0
20.0,2347.72,5.878,0.002503705722999336,12.400390625,27.6,0.05,73.5,4.0915,0.4,0
15.0,1963.17,2.99,0.0015230469088260315,12.10009765625,130.40666666666667,0.2,32.666666666666664,4.760666666666667,0.2,0
15.0,1717.86,-2.013,-0.0011718067828577416,3.537109375,33.22,0.13333333333333333,84.66666666666666,1.577333333333333,0.4,1
15.0,1669.81,1.03,0.0006168366460854828,9.7314453125,44.75333333333334,0.06666666666666667,52.0,3.2433333333333327,0.13333333333333333,0
10.0,956.02,1.031,0.0010784293215623103,12.25,45.019999999999996,0.1,59.0,0.3610000000000001,0.5,1
15.0,1505.77,1.029,0.0006833712984054669,9.740234375,49.54666666666667,0.06666666666666667,78.66666666666667,-0.5146666666666667,0.5333333333333333,1
16.0,1692.79,-0.011,-6.498148027812074e-06,6.875,24.025000000000002,0.0625,43.125,2.519375,0.25,1
15.0,1802.1,3.029,0.0016808168248154932,11.2880859375,8.393333333333334,0.13333333333333333,97.33333333333333,2.224666666666667,0.4,0
15.0,1753.96,-1.013,-0.0005775502291956486,4.322265625,28.860000000000003,0.13333333333333333,130.0,1.4073333333333333,0.4,1
15.0,1407.54,-1.163,-0.0008262642624721145,4.14990234375,-24.486666666666668,0.0,52.0,0.6913333333333332,0.3333333333333333,1
10.0,1107.22,-1.011,-0.0009130976680334531,4.150390625,38.290000000000006,0.1,127.0,0.6289999999999998,0.4,1
10.0,1182.42,1.989,0.001682143400822043,10.421875,39.18999999999999,0.0,107.0,2.494,0.3,1
10.0,963.06,0.032,3.322742092912176e-05,7.7109375,42.88,0.0,88.0,0.36500000000000005,0.4,0
8.0,828.92,-0.01,-1.2063890363364379e-05,6.875,22.212500000000006,0.0,61.25,1.86375,0.375,0
15.0,1514.71,-1.01,-0.0006667943038601448,4.0107421875,8.646666666666668,0.0,78.0,1.1846666666666665,0.4,0
15.0,1853.01,0.033,1.7808862337494133e-05,7.71875,100.69999999999999,0.06666666666666667,78.0,3.7800000000000002,0.26666666666666666,0
15.0,1479.73,-1.009,-0.0006818811539943097,4.150390625,60.693333333333335,0.0,136.66666666666666,-0.6973333333333335,0.4666666666666667,0
15.0,1627.78,0.987,0.0006063472950890169,9.650390625,-17.03333333333333,0.06666666666666667,52.0,2.074,0.26666666666666666,1
18.0,1962.04,-2.966,-0.0015116919124992356,4.15771484375,25.505555555555556,0.05555555555555555,59.44444444444444,2.715555555555556,0.2222222222222222,0
15.0,1837.98,-4.01,-0.0021817430004679047,3.6875,42.19333333333333,0.13333333333333333,104.0,2.055333333333333,0.3333333333333333,1
21.0,2279.47,0.99,0.00043431148468722996,9.833984375,-10.885714285714286,0.047619047619047616,37.14285714285714,2.963809523809524,0.19047619047619047,1
15.0,1643.81,-0.926,-0.0005633254451548537,6.0576171875,21.613333333333333,0.0,123.33333333333333,1.9073333333333338,0.4666666666666667,0
9.0,957.05,-1.009,-0.0010542813855075493,4.150390625,79.11111111111111,0.0,119.99999999999999,1.1699999999999997,0.5555555555555556,0
40.0,4269.910000000001,-2.32,-0.0005433369789995573,4.162353515625,32.27,0.1,85.5,0.53575,0.45,0
10.0,1166.46,0.989,0.0008478644788505392,9.83984375,14.510000000000002,0.0,185.0,0.2909999999999999,0.5,1
15.0,1848.18,-0.009,-4.869655553030548e-06,6.9375,0.2133333333333347,0.2,110.66666666666667,0.0479999999999999,0.4666666666666667,0
15.0,1455.65,1.99,0.0013670868684093015,12.1005859375,30.4,0.0,46.0,1.9340000000000002,0.3333333333333333,0
15.0,1421.57,0.99,0.0006964131207045732,12.25,17.56,0.13333333333333333,72.0,-0.6286666666666668,0.4,1
15.0,1609.87,-1.01,-0.0006273798505469386,4.322265625,32.58666666666666,0.0,143.33333333333331,0.456,0.4666666666666667,1
15.0,1417.6,-0.01,-7.054176072234763e-06,6.5,58.646666666666675,0.06666666666666667,45.33333333333333,0.0026666666666667577,0.26666666666666666,1
15.0,1652.02,-0.009,-5.447875933705403e-06,6.9375,35.013333333333335,0.0,169.33333333333331,-0.08266666666666665,0.6666666666666666,1
15.0,1327.45,-1.01,-0.0007608572827601793,3.9296875,10.853333333333333,0.0,92.0,-0.12666666666666662,0.6,0
15.0,1597.91,1.987,0.0012434993209880405,10.44140625,55.03333333333333,0.06666666666666667,130.0,0.3546666666666667,0.4,1
20.0,1830.0,-1.166,-0.0006371584699453552,3.9296875,21.04,0.05,59.0,0.0915,0.4,1
10.0,973.18,0.99,0.0010172835446679957,12.25,-16.47,0.1,166.0,-2.063999999999999,0.7,0
15.0,1492.69,0.99,0.0006632321513509168,10.7421875,14.053333333333335,0.13333333333333333,78.66666666666667,0.31266666666666654,0.5333333333333333,0
8.0,871.17,1.989,0.002283136471641586,12.84375,109.17500000000001,0.0,85.0,-1.13,0.625,0
20.0,1895.1299999999999,-1.01,-0.0005329449694743897,3.9296875,36.855000000000004,0.0,127.5,-0.18300000000000005,0.55,0
15.0,1638.83,0.988,0.0006028691200429575,9.650390625,40.38000000000001,0.13333333333333333,58.666666666666664,1.0406666666666664,0.26666666666666666,1
14.0,1607.82,3.031,0.0018851612742719957,11.572265625,63.628571428571426,0.0,55.71428571428571,3.387857142857143,0.14285714285714285,1
8.0,919.05,1.029,0.0011196344050922148,9.740234375,-11.287500000000001,0.25,85.0,-0.43499999999999983,0.375,1
15.0,1628.84,-0.012,-7.367206109869601e-06,6.5,27.306666666666672,0.13333333333333333,104.0,-0.025333333333333267,0.3333333333333333,0
15.0,1376.55,-0.164,-0.00011913842577458139,5.90625,40.81333333333333,0.06666666666666667,78.66666666666666,-0.4326666666666666,0.6,1
15.0,1831.16,3.988,0.002177854474759169,11.6884765625,62.03333333333333,0.06666666666666667,58.666666666666664,4.207333333333334,0.26666666666666666,0
10.0,1020.1899999999999,-0.01,-9.802095688058107e-06,6.75,28.26,0.1,127.0,-0.9469999999999998,0.6,1
8.0,683.8,0.99,0.0014477917519742616,12.25,8.75,0.0,110.0,-1.4875,0.375,0
20.0,2083.4,-2.121,-0.0010180474224824804,4.31005859375,22.835000000000004,0.05,87.5,0.07800000000000003,0.55,0
15.0,1587.75,2.988,0.001881908360888049,11.8134765625,10.853333333333333,0.06666666666666667,58.666666666666664,3.2179999999999995,0.3333333333333333,0
15.0,1630.84,1.074,0.0006585563268009125,10.7421875,2.7800000000000002,0.0,65.33333333333333,1.8746666666666667,0.4,1
20.0,1959.17,0.99,0.0005053160266847695,10.7421875,63.510000000000005,0.0,34.5,1.395,0.25,0
15.0,1482.72,1.99,0.0013421279810078774,12.1005859375,19.08,0.0,78.66666666666667,1.4566666666666668,0.4666666666666667,0
8.0,1007.18,2.877,0.002856490398935642,12.1005859375,43.875,0.125,0.0,3.74375,0.125,1
8.0,818.84,-1.009,-0.0012322309608714765,4.150390625,-5.225,0.125,25.0,1.0450000000000002,0.25,1
7.0,928.0799999999999,3.031,0.003265882251530041,13.70703125,172.22857142857143,0.14285714285714285,0.0,4.611428571428571,0.14285714285714285,0
25.0,2768.11,3.069,0.0011086987150077127,10.591796875,30.935999999999996,0.08,85.6,2.1859999999999995,0.32,0
15.0,1523.74,1.988,0.0013046845262315093,11.14453125,17.56,0.13333333333333333,104.0,0.004666666666666626,0.5333333333333333,0
20.0,2054.36,-0.01,-4.86769602211881e-06,6.75,-25.305,0.0,141.5,0.9209999999999999,0.5,0
15.0,1596.92,-0.012,-7.5144653457906466e-06,6.5,22.42,0.13333333333333333,162.66666666666666,-1.8406666666666667,0.5333333333333333,1
15.0,1890.32,0.99,0.000523720851496043,9.833984375,-3.9066666666666663,0.06666666666666667,123.33333333333333,1.4726666666666668,0.4666666666666667,1
11.0,1194.41,0.834,0.0006982526937986118,8.705078125,16.954545454545453,0.09090909090909091,124.54545454545455,0.5227272727272727,0.5454545454545454,0
15.0,1640.96,2.835,0.0017276472308892356,11.2216796875,72.03999999999999,0.0,117.33333333333333,1.916,0.5333333333333333,0
20.0,2387.62,4.03,0.001687873279667619,11.929931640625,28.400000000000002,0.05,49.0,4.987499999999999,0.2,0
15.0,1773.12,0.99,0.0005583378451543043,10.013671875,71.74,0.06666666666666667,104.0,1.5553333333333332,0.4,0
20.0,2181.53,1.071,0.0004909398449711898,9.6474609375,48.775000000000006,0.05,117.0,0.9275000000000002,0.4,0
7.0,689.68,-1.01,-0.0014644472798979239,3.7099609375,25.314285714285717,0.0,55.71428571428571,2.7985714285714285,0.2857142857142857,0
13.0,1351.43,-0.01,-7.399569345064117e-06,6.8125,4.453846153846155,0.07692307692307693,52.30769230769231,2.375384615384615,0.3076923076923077,0
15.0,1551.62,-1.972,-0.0012709297379513026,4.1630859375,-2.5466666666666704,0.13333333333333333,72.0,0.9120000000000003,0.4,0
10.0,1199.32,-1.013,-0.0008446452990027682,4.150390625,38.290000000000006,0.2,117.0,0.8239999999999998,0.3,1
15.0,1800.12,2.99,0.0016610003777525945,12.10009765625,60.36,0.06666666666666667,130.0,3.3499999999999996,0.5333333333333333,0
15.0,1772.0,-1.009,-0.00056941309255079,4.451171875,55.03333333333334,0.13333333333333333,71.33333333333333,1.808666666666666,0.4,1
17.0,1676.8799999999999,0.988,0.0005891894470683651,9.7353515625,4.482352941176471,0.11764705882352941,74.70588235294116,0.3241176470588235,0.35294117647058826,0
10.0,1095.3,1.99,0.001816853830000913,11.400390625,51.370000000000005,0.0,117.0,1.73,0.5,1
15.0,1670.79,-0.97,-0.000580563685442216,5.173828125,33.2,0.06666666666666667,78.0,1.8259999999999998,0.26666666666666666,0
10.0,1309.56,1.987,0.0015173035217935797,10.23974609375,25.14,0.3,78.0,0.738,0.3,0
15.0,1601.82,2.99,0.0018666267121149693,13.70703125,18.666666666666668,0.06666666666666667,78.0,2.0566666666666666,0.4,1
8.0,918.0799999999999,1.835,0.0019987364935517603,9.859375,1.5500000000000003,0.0,72.5,2.9675000000000002,0.375,0
7.0,756.8199999999999,1.031,0.0013622790095399171,12.25,42.4,0.14285714285714285,55.71428571428571,1.1671428571428568,0.42857142857142855,1
18.0,1909.2,1.029,0.0005389692017598994,9.740234375,60.16666666666668,0.1111111111111111,65.55555555555554,0.02111111111111108,0.5,1
10.0,1064.16,0.99,0.0009303112313937753,10.7421875,-7.98,0.1,39.0,2.17,0.3,0
15.0,1774.06,0.074,4.171223070245651e-05,7.8671875,31.55333333333333,0.0,110.66666666666667,1.774,0.4,0
5.0,558.55,-0.01,-1.7903500134276253e-05,6.75,37.0,0.0,0.0,4.6979999999999995,0.0,1
12.0,1311.58,1.99,0.0015172539989935804,10.6796875,51.724999999999994,0.0,129.99999999999997,1.4291666666666665,0.4166666666666667,1
15.0,1848.03,-1.011,-0.0005470690410869953,4.17236328125,23.69333333333333,0.2,78.0,1.7426666666666673,0.3333333333333333,1
19.0,2042.37,1.989,0.00097386859383951,11.400390625,32.05789473684211,0.21052631578947367,35.78947368421052,0.47421052631578936,0.42105263157894735,1
26.0,2744.08,1.986,0.00072373983265794,10.06201171875,-3.742307692307693,0.11538461538461539,90.38461538461539,1.2007692307692308,0.46153846153846156,0
10.0,1168.35,-0.01,-8.559079043094964e-06,6.9375,38.72,0.0,117.0,2.7119999999999997,0.4,1
15.0,1816.05,-1.163,-0.0006404008700200986,4.17236328125,42.82666666666667,0.13333333333333333,97.33333333333333,1.4953333333333327,0.3333333333333333,0
8.0,882.97,-1.009,-0.0011427341812292602,4.150390625,80.975,0.0,85.0,1.8375,0.25,0
20.0,2087.2599999999998,-0.014,-6.70735797169495e-06,6.625,21.634999999999998,0.15,44.0,1.0770000000000002,0.25,0
15.0,1707.81,-0.01,-5.8554523044132545e-06,6.8125,102.82666666666667,0.13333333333333333,13.333333333333334,3.142000000000001,0.26666666666666666,1
15.0,1702.02,2.989,0.001756148576397457,11.392578125,14.86,0.06666666666666667,116.66666666666667,2.272666666666667,0.4666666666666667,0
15.0,1799.15,1.99,0.0011060778701053274,10.65380859375,31.3,0.0,110.66666666666666,2.9366666666666665,0.4666666666666667,0
15.0,1329.57,-0.164,-0.00012334815015380913,5.90625,32.96666666666666,0.0,144.0,-1.494,0.7333333333333333,0
7.0,771.87,1.99,0.002578154352416858,13.55078125,11.828571428571431,0.0,82.85714285714285,2.9499999999999997,0.2857142857142857,1
15.0,1542.77,-0.122,-7.907854054719757e-05,7.078125,12.386666666666667,0.06666666666666667,84.66666666666666,0.36733333333333335,0.5333333333333333,0
19.0,2103.3,-4.009,-0.001906052393857272,3.610107421875,69.91578947368421,0.05263157894736842,97.36842105263156,1.7826315789473683,0.3157894736842105,1
15.0,1783.07,-0.01,-5.608304777714841e-06,6.9375,41.44666666666666,0.13333333333333333,78.0,1.7313333333333334,0.4,1
8.0,1106.31,3.877,0.0035044426968932757,12.39990234375,115.475,0.125,0.0,5.72625,0.125,1
8.0,926.12,2.985,0.003223124433118818,10.4248046875,8.75,0.25,86.25,0.12874999999999986,0.5,0
15.0,1629.8899999999999,-0.01,-6.1353833694298394e-06,6.75,35.12,0.0,130.0,1.9766666666666661,0.5333333333333333,0
15.0,1528.6299999999999,-2.009,-0.0013142487063579806,3.93017578125,7.679999999999998,0.0,52.0,2.111333333333333,0.2,1
15.0,1525.6299999999999,-0.01,-6.5546692186178835e-06,6.875,81.34666666666668,0.0,13.333333333333334,2.9666666666666663,0.13333333333333333,0
9.0,885.98,2.029,0.0022901194157881667,11.14453125,4.811111111111109,0.1111111111111111,55.55555555555556,1.0811111111111111,0.5555555555555556,0
16.0,1686.92,0.989,0.0005862755791620231,9.83984375,34.51875,0.0625,91.875,0.8587500000000001,0.375,1
15.0,1669.81,3.029,0.0018139788359154635,11.2880859375,55.14,0.06666666666666667,0.0,3.8840000000000003,0.0,0
9.0,1033.19,-0.01,-9.678761892778676e-06,6.75,49.38888888888889,0.1111111111111111,129.99999999999997,0.3199999999999999,0.4444444444444444,1
15.0,1624.76,-0.009,-5.539279647455624e-06,6.875,8.313333333333333,0.0,72.0,3.428666666666666,0.3333333333333333,0
13.0,1313.51,1.031,0.0007849197950529497,10.025390625,45.66153846153848,0.0,75.38461538461539,0.556153846153846,0.38461538461538464,1
20.0,1739.02,0.878,0.0005048820600108107,8.7626953125,15.67,0.0,122.5,-1.2795,0.6,1
16.0,1717.95,0.989,0.0005756861375476585,10.025390625,52.15625,0.0625,85.625,0.865625,0.375,1
16.0,1866.2,1.988,0.0010652663165791447,10.98046875,17.393749999999997,0.125,91.25,1.4612500000000004,0.4375,0
15.0,1624.84,-1.009,-0.0006209842199847369,4.150390625,-0.8199999999999955,0.06666666666666667,123.33333333333333,-0.03266666666666662,0.4,0
25.0,2599.0,0.03,1.1542901115813773e-05,7.671875,16.968,0.04,144.39999999999998,-0.3911999999999999,0.52,0
24.0,2457.62,-3.927,-0.0015978873869841555,4.15283203125,11.187500000000002,0.08333333333333333,86.25,0.729583333333334,0.5833333333333334,0
15.0,1592.84,0.986,0.0006190201150146908,9.5205078125,24.326666666666668,0.13333333333333333,117.33333333333333,-0.10133333333333346,0.5333333333333333,0
10.0,1071.19,0.989,0.0009232722486206928,10.025390625,2.6199999999999974,0.2,39.0,1.005,0.3,0
15.0,1637.8,-1.012,-0.000617902063744047,3.7099609375,6.239999999999999,0.2,84.66666666666666,0.1406666666666667,0.4666666666666667,0
12.0,1147.25,1.031,0.0008986707343647853,12.25,45.44166666666667,0.0,81.66666666666666,0.5999999999999999,0.3333333333333333,0
10.0,1101.22,0.985,0.0008944625052214816,9.4765625,-14.52,0.2,68.0,0.9680000000000002,0.2,1
15.0,1525.78,0.988,0.0006475376528726291,9.650390625,-13.306666666666667,0.13333333333333333,84.66666666666666,-0.4966666666666667,0.4666666666666667,0
15.0,1452.58,0.033,2.271819796500021e-05,7.71875,3.673333333333333,0.0,91.33333333333333,1.1913333333333331,0.4,1
15.0,1609.8799999999999,2.989,0.0018566601237359308,12.1298828125,70.36,0.0,116.66666666666666,2.19,0.4666666666666667,1
15.0,1680.91,1.988,0.001182692708116437,10.44140625,16.586666666666666,0.13333333333333333,78.0,1.5879999999999999,0.3333333333333333,0
13.0,1539.8,0.988,0.000641641771658657,9.6474609375,36.5,0.07692307692307693,104.61538461538461,1.9415384615384612,0.38461538461538464,0
15.0,1686.91,-0.01,-5.927998529856365e-06,6.8125,55.03333333333334,0.06666666666666667,116.66666666666666,1.4560000000000002,0.4,1
15.0,1663.8,-0.968,-0.0005818006971991825,5.232421875,40.653333333333336,0.06666666666666667,58.666666666666664,2.2079999999999993,0.26666666666666666,0
10.0,1088.23,1.032,0.0009483289378164543,10.7421875,37.1,0.0,78.0,2.213,0.3,0
20.0,2525.88,5.116,0.0020254327204776157,12.284423828125,71.47500000000001,0.05,63.5,4.8785,0.25,0
15.0,1613.8,-0.01,-6.196554715578139e-06,6.6875,-6.38,0.13333333333333333,58.666666666666664,1.4066666666666667,0.4666666666666667,0
22.0,2506.81,1.989,0.0007934386730545993,10.7607421875,58.79545454545454,0.045454545454545456,75.45454545454547,3.9136363636363627,0.36363636363636365,0
15.0,1912.36,4.031,0.002107866719655295,13.796875,81.01333333333334,0.13333333333333333,123.33333333333333,1.7553333333333332,0.5333333333333333,0
15.0,1721.93,2.031,0.0011794904554772842,10.65380859375,93.32666666666667,0.0,71.33333333333333,4.249999999999999,0.26666666666666666,1
15.0,1728.91,1.986,0.0011487006264062328,10.06201171875,26.273333333333333,0.13333333333333333,58.666666666666664,3.009333333333333,0.26666666666666666,1
15.0,1570.82,0.988,0.0006289708559860456,9.740234375,112.24066666666666,0.13333333333333333,90.66666666666666,-0.39000000000000024,0.4,1
8.0,873.96,0.99,0.001132774955375532,10.7421875,-5.225,0.125,48.75,1.77875,0.125,1
15.0,1569.77,0.99,0.0006306656389152551,10.58203125,23.69333333333333,0.0,97.33333333333333,2.2260000000000004,0.4,1
10.0,1109.37,2.989,0.00269432200257804,11.572265625,60.06999999999999,0.0,117.0,1.6190000000000002,0.3,1
15.0,1803.02,-0.926,-0.00051358276669144,6.0517578125,54.25333333333333,0.0,97.33333333333333,2.9153333333333324,0.3333333333333333,0
24.0,2452.81,-1.009,-0.0004113649243113001,4.43505859375,5.479166666666665,0.0,146.25,0.5937500000000001,0.5,0
15.0,1824.08,0.99,0.0005427393535371256,10.58203125,66.0,0.13333333333333333,71.33333333333333,2.5206666666666666,0.4,1
13.0,1427.58,2.99,0.0020944535507642307,12.39990234375,61.26153846153848,0.07692307692307693,22.307692307692307,4.065384615384616,0.15384615384615385,1
15.0,1703.01,1.988,0.0011673448775990746,10.98046875,124.56,0.06666666666666667,90.66666666666667,1.6386666666666667,0.3333333333333333,1
15.0,1516.62,-2.009,-0.0013246561432659466,3.93017578125,10.853333333333333,0.0,104.66666666666667,1.9893333333333332,0.4666666666666667,0
4.0,456.5,-0.01,-2.190580503833516e-05,6.5,103.80000000000001,0.0,72.5,2.5550000000000006,0.25,1
7.0,789.84,-0.01,-1.266079205915122e-05,6.6875,-12.899999999999999,0.0,82.85714285714285,4.321428571428571,0.2857142857142857,0
20.0,2365.78,6.073,0.0025670180659232897,13.9140625,103.36000000000001,0.0,83.0,3.7495,0.35,0
20.0,1986.35,0.988,0.0004973947189568808,9.7353515625,71.915,0.05,122.0,-0.38850000000000007,0.55,1
